TransactionTime,Amount,Location,CustomerBehavior,Success,CustomerName,Email,PhoneNumber,PaymentType,AccountNumber,CreditScore
2021-03-10 00:18:04,518.45,China,Normal,False,Fischer and Sons,martindiane@example.net,(721)880-6469x04306,MasterCard,4643955881969,710
2020-11-13 04:40:43,22851.39,Solomon Islands,Normal,True,Lee Ltd,fjohnson@example.org,001-211-821-2787,Visa,342997349357453,692
2020-02-25 00:52:53,59697.47,Uruguay,Suspicious,True,"Underwood, Jennings and Wolf",kleinmatthew@example.org,468.481.0982x6181,BankTransfer,372030837425963,801
2023-05-09 05:30:53,6846.5,Poland,Suspicious,True,"Becker, Hamilton and Walsh",bbranch@example.com,(357)570-4258x5076,Visa,180097285092050,610
2022-02-06 02:00:22,33089.45,Tonga,Normal,True,Ponce-Duncan,rodgersbridget@example.net,564-754-8385,MasterCard,30162670731688,772
2023-12-31 13:32:20,68625.87,Burkina Faso,Suspicious,True,Melton-Randall,patriciagray@example.org,9015855362,BankTransfer,5174331121493298,615
2020-05-04 16:37:30,15386.91,Spain,Normal,True,Cochran Inc,tina81@example.org,001-608-330-1804,BankTransfer,2488259626514037,624
2022-06-24 09:17:51,38469.94,Finland,Suspicious,True,Conley PLC,sotojonathan@example.com,220-420-8851x5788,Visa,4382042343895,615
2020-09-24 11:03:05,20198.6,Ethiopia,Suspicious,True,Hall-Mills,ashley58@example.net,634-919-4073x09152,MasterCard,30027232441029,802
2021-06-17 06:27:53,30830.42,New Zealand,Suspicious,True,Jones LLC,joshua39@example.net,772.597.8821x440,MasterCard,36289522781365,631
2021-06-08 00:33:31,91810.2,Sudan,Suspicious,True,Alexander-Armstrong,deborah28@example.net,216.841.4807,BankTransfer,503821370429,803
2021-11-08 09:02:45,89804.79,Burkina Faso,Suspicious,True,Lowe-Nielsen,michael23@example.net,631.397.6631,Visa,2691837934700563,627
2022-12-02 13:17:46,58459.27,Chile,Suspicious,True,Frost-Browning,kristi07@example.org,678.846.2242x36896,BankTransfer,30111009502435,791
2022-07-28 00:26:30,34392.81,Bosnia and Herzegovina,Normal,True,"Hunt, Cunningham and Burns",jarmstrong@example.org,(559)357-6754,MasterCard,30400185165475,715
2020-08-14 07:37:20,12881.62,Cook Islands,Suspicious,True,Thomas-Brooks,jberg@example.org,261-626-1021,BankTransfer,639099094448,806
2021-07-24 02:31:21,69736.04,Iceland,Normal,True,Love-Molina,hawkinsanna@example.com,3659742894,Visa,4559794024644812,699
2022-07-06 21:18:58,94656.38,Kiribati,Suspicious,True,"Jenkins, Buchanan and Johnson",mia09@example.com,522-566-0261,Visa,4386912085995454508,688
2023-07-21 14:56:14,57826.5,Portugal,Suspicious,True,"Johnson, Hall and Johnson",savannah40@example.net,800.950.2516,Visa,2262938546610494,623
2021-01-28 17:18:52,773.26,Montenegro,Suspicious,False,"Russo, Robbins and Anderson",villarrealdebra@example.com,+1-605-865-1387,BankTransfer,4496845988001708,614
2021-09-19 03:10:09,95589.32,Honduras,Suspicious,True,Thompson LLC,katherine95@example.com,(886)545-2771,Visa,180054224015163,757
2020-07-08 02:41:06,41398.19,Ireland,Normal,True,Joseph Inc,heatherday@example.net,001-802-850-2129x722,Visa,4963817141140995184,609
2020-09-03 15:55:23,2661.46,Marshall Islands,Normal,True,Brown-Phillips,karen28@example.org,001-775-994-9288,BankTransfer,4789667985468084330,797
2022-08-07 11:53:12,88024.5,Pakistan,Normal,True,"Wagner, Chaney and Estrada",speters@example.net,+1-583-926-1243x625,MasterCard,6011400960423842,731
2020-04-29 14:07:45,20812.35,Cape Verde,Suspicious,True,"Morgan, Hall and Taylor",elijahhansen@example.net,+1-634-619-2009x88128,MasterCard,4785022821732,611
2022-03-11 19:28:02,31438.15,Sweden,Suspicious,True,Walker-Hurst,dibarra@example.org,(849)645-2783x9615,Visa,38524532178238,811
2020-10-15 14:44:21,69955.63,Korea,Suspicious,True,Stewart-Rodgers,rstone@example.org,5232379048,Visa,4753304561257749,793
2023-08-14 20:21:55,19452.53,Norfolk Island,Normal,True,Moore-Kramer,loricaldwell@example.com,795.274.2326,BankTransfer,4349247304602187,816
2020-01-24 19:42:08,66819.23,Namibia,Suspicious,True,Rogers-Fitzgerald,jessicaortiz@example.org,(698)403-0281x2636,BankTransfer,349992403939117,777
2023-10-15 18:24:52,973.39,Guatemala,Normal,False,Martinez-Wright,tcruz@example.org,482-607-6006,Visa,3540218354752817,664
2020-12-06 04:18:56,35113.07,Saudi Arabia,Normal,True,Turner PLC,osmith@example.org,(279)203-5391x93038,BankTransfer,4256364824919214,600
2023-06-12 04:16:51,63988.87,United States Virgin Islands,Suspicious,True,"Carter, Morrow and Ho",patrickwilliam@example.com,251.933.4236x4909,MasterCard,2294817121265191,723
2022-08-21 07:42:07,39655.28,Cambodia,Normal,True,Benjamin-Brown,steven31@example.com,(544)618-7739x07082,BankTransfer,180046364376868,655
2022-03-03 18:48:06,22005.69,Congo,Normal,True,Smith LLC,patrickjones@example.net,9908210149,MasterCard,6500140091741534,613
2023-01-13 17:41:06,21157.07,Zimbabwe,Normal,True,Garcia-Morrow,lozanomichael@example.net,+1-364-754-3734x2870,BankTransfer,3562553210432763,708
2020-02-02 05:49:21,34707.73,Saint Helena,Normal,True,Brown Inc,miranda95@example.com,681.641.5821x0182,MasterCard,4704748767056521,600
2020-04-27 14:24:06,25492.52,Spain,Suspicious,True,Adams PLC,orhodes@example.org,874.733.3918x2008,BankTransfer,4275201393026,636
2021-06-04 06:14:27,29049.32,United Kingdom,Suspicious,True,Miller Ltd,hjohnson@example.com,640-640-9428,Visa,213125950864551,633
2022-06-26 11:48:20,78301.9,Tajikistan,Suspicious,True,Frederick Inc,kcampbell@example.net,483.419.3999x917,Visa,2256920017517059,747
2023-08-06 18:14:11,87641.85,Cambodia,Normal,True,Ray Ltd,alexbrewer@example.com,001-880-450-5209x9126,MasterCard,6011208825162871,695
2023-05-30 19:14:16,87839.19,Uganda,Normal,True,King-Bennett,phillipsholly@example.net,523-430-4134,MasterCard,4931611168330363,618
2020-09-27 14:46:40,11543.72,Turks and Caicos Islands,Suspicious,True,Brown-Lester,ujackson@example.com,(340)291-6011,BankTransfer,4104159609011620120,687
2020-04-15 08:08:52,29805.12,North Macedonia,Suspicious,True,"Oliver, Potts and Gordon",rhodesdana@example.net,+1-467-274-2123x442,Visa,3524692755615551,744
2023-06-27 15:21:48,93981.14,Sri Lanka,Normal,True,"Huff, Acevedo and Woods",nwillis@example.org,(684)599-3876,Visa,6535731089833942,717
2023-12-04 10:43:36,32859.87,Luxembourg,Suspicious,True,Powers-Montgomery,mhensley@example.com,(388)599-4399x7247,BankTransfer,630426614131,624
2022-10-12 12:32:14,14947.22,New Zealand,Normal,True,Medina Group,ugilmore@example.com,(719)987-9992,Visa,2268734178499197,609
2022-05-01 14:41:33,87143.41,Thailand,Normal,True,"Tucker, Solis and Rose",mturner@example.org,+1-860-561-4120x4336,Visa,4476251544803,822
2022-07-11 01:30:10,57310.43,Zambia,Suspicious,True,"Carrillo, Griffin and Adams",ubuckley@example.org,671.951.8954,Visa,3533659536109682,800
2023-04-04 11:27:58,61288.87,Niue,Normal,True,Guzman-Sanchez,craigbrown@example.org,(785)904-5441,BankTransfer,4830072933137322,620
2021-08-18 22:30:23,15927.67,Saint Martin,Normal,True,"Grant, Hernandez and Leonard",bmeyers@example.com,364-479-3026x62321,Visa,30364263988200,757
2021-11-17 00:02:47,62816.19,Timor-Leste,Suspicious,True,Harris-Smith,chaseroth@example.org,001-571-228-4687x937,Visa,6011242263189237,806
2020-01-12 11:12:44,646.4,Bermuda,Suspicious,True,Mckinney Group,anthonyfisher@example.net,(738)500-7723,BankTransfer,4255642591931376,802
2020-09-13 22:57:28,19417.79,Indonesia,Suspicious,True,Carpenter PLC,dstephenson@example.com,+1-940-878-3991x95471,Visa,4798945369812,657
2021-02-11 18:32:16,98849.57,Moldova,Normal,True,Miller Inc,kathleen89@example.com,(710)463-4625x07987,MasterCard,4185737762079107,843
2021-03-09 13:27:21,9039.04,Guinea,Normal,True,"Rojas, Hawkins and Fields",angela63@example.net,411.908.5794x277,MasterCard,2480934175287890,623
2022-11-22 04:45:56,50989.63,Switzerland,Suspicious,True,"Martinez, Miller and Roberts",lunaelizabeth@example.org,(891)905-5563x7155,Visa,4869890719564,629
2022-05-09 07:24:54,60892.05,Guadeloupe,Suspicious,True,"Curtis, Bowman and Jones",cynthia54@example.org,9319399295,Visa,4279574960684,762
2023-08-28 00:03:49,11409.78,Falkland Islands (Malvinas),Normal,True,Ford-White,williewhitney@example.org,+1-750-209-6099,MasterCard,4709061976470,798
2021-06-18 14:19:26,13817.49,Dominican Republic,Suspicious,True,"Black, Lewis and Wolfe",audrey47@example.net,3086923685,Visa,3530189206727988,813
2020-12-08 15:15:18,22531.42,Tokelau,Suspicious,True,Mathews-Richards,samanthawalters@example.net,001-708-448-1166x9437,Visa,180090033454631,814
2023-08-17 05:22:46,89660.46,Lesotho,Normal,True,"Riggs, Mueller and Pace",carrollchristina@example.net,506.811.0987,MasterCard,180027993325393,821
2022-12-06 01:45:51,94155.27,Singapore,Suspicious,True,Burke Ltd,lodonnell@example.com,+1-360-239-8530x7376,Visa,4196661258000565800,799
2023-06-27 12:30:45,54705.15,Swaziland,Normal,True,"Bailey, Campbell and Gomez",amyroberson@example.net,9329482313,MasterCard,180027152285537,841
2023-06-03 13:51:59,47512.61,France,Suspicious,True,Johnson PLC,caitlin49@example.org,+1-298-506-5413x95107,Visa,3528650915535255,645
2020-07-09 06:57:55,92421.39,Cocos (Keeling) Islands,Normal,True,Thomas and Sons,kochraven@example.net,722-451-5549x86840,Visa,3516754769239388,771
2020-04-07 19:34:03,40628.03,Barbados,Normal,True,Adams-Sanchez,crossmichael@example.net,685-559-9691x674,MasterCard,4169988963503466,742
2020-02-23 20:33:01,90368.39,Australia,Normal,True,Neal Ltd,cartersydney@example.net,781-361-2703x8607,Visa,6011143543572970,822
2022-03-22 21:14:45,96950.04,Sierra Leone,Suspicious,True,Simmons-Charles,zwashington@example.net,+1-233-636-1221,BankTransfer,180004896256389,637
2021-07-15 22:19:47,41439.63,Mexico,Normal,True,"Meyers, Olson and Johnson",robert47@example.org,660.248.8525,BankTransfer,4905238302828,830
2020-04-05 16:11:42,86127.8,Turks and Caicos Islands,Normal,True,Stone-Rodriguez,kiddemma@example.net,672-650-1517,BankTransfer,180023133680318,826
2022-06-20 07:13:11,835.93,Pakistan,Normal,False,Hamilton-Fischer,xgarrett@example.com,560.375.3441x046,BankTransfer,213184785908331,745
2023-10-04 03:01:52,43597.8,Jamaica,Suspicious,True,"Williams, Cole and Wilson",kavila@example.org,001-576-504-9799x10467,Visa,30168071721558,606
2020-05-12 02:37:45,750.5,Canada,Normal,False,"Kirk, Fisher and Garcia",norrismargaret@example.org,716.641.1480x29205,MasterCard,4909044012191914069,566
2022-08-17 13:23:51,85217.92,Ethiopia,Normal,True,"Berger, Santiago and Anderson",ipatterson@example.net,(469)763-4068,Visa,4239181421090,624
2021-06-18 22:33:48,53688.04,United States Virgin Islands,Suspicious,True,"Norris, Davis and Burnett",kcraig@example.org,5827624073,Visa,38037307603900,732
2023-08-20 23:13:31,70620.8,Papua New Guinea,Normal,True,Jackson Ltd,barnesshannon@example.net,+1-873-639-5531x2831,MasterCard,4426436020798322,635
2023-08-25 21:04:23,18839.5,Central African Republic,Suspicious,True,Andrews-Campos,walkerluis@example.com,911.539.7965,BankTransfer,4807499281827247,793
2022-10-19 11:43:35,94333.45,Hungary,Suspicious,True,Sullivan PLC,millernathan@example.com,(856)447-8141,BankTransfer,4360877426779,662
2022-06-17 10:50:33,25142.0,Isle of Man,Suspicious,True,Lynch LLC,randerson@example.net,001-917-995-1868x61310,MasterCard,4426631068682426,781
2023-06-22 14:01:05,41234.91,Rwanda,Suspicious,True,Nichols-Combs,george75@example.net,(683)254-6440x802,BankTransfer,4031114069525065,846
2021-04-03 05:29:13,48180.73,Libyan Arab Jamahiriya,Suspicious,True,Martinez Inc,monica71@example.org,905-415-4743x8783,BankTransfer,6011531329680548,803
2020-12-10 17:58:57,91059.44,Barbados,Suspicious,True,Moore Group,kaylamullins@example.com,990-434-1844x297,MasterCard,3599974944328969,838
2020-08-09 14:05:22,749.06,Bhutan,Normal,False,Hamilton LLC,rachel27@example.com,432-703-0151,MasterCard,4931848955064868,567
2020-05-18 18:32:57,39590.96,Saint Lucia,Normal,True,Friedman-Gomez,zsoto@example.org,859-928-8155x978,Visa,501818165463,785
2021-08-12 16:16:49,71764.03,Sao Tome and Principe,Normal,True,"Hernandez, Scott and Powell",ulee@example.org,001-552-333-6096x847,BankTransfer,5574583330011933,666
2022-09-19 20:23:55,30783.96,Isle of Man,Normal,True,Rios Ltd,juliemaldonado@example.net,001-584-367-4729x7700,Visa,30581749759117,718
2023-08-31 22:26:24,43436.51,Suriname,Normal,True,"Wang, White and Davis",davidluna@example.net,001-379-666-0154x1797,Visa,4538138688943126,701
2023-12-06 16:20:35,27545.83,Guam,Normal,True,Thomas Group,jonathan67@example.net,(606)863-9273x5451,BankTransfer,6597032902347458,671
2021-09-12 06:12:31,95631.99,Montenegro,Normal,True,Porter-Sanders,seth11@example.net,413-310-2008x430,BankTransfer,3537025312445516,616
2020-01-25 08:09:05,456.39,Belgium,Normal,False,"Allen, Terrell and Campbell",phillipsxavier@example.org,(657)521-2624,BankTransfer,4833419663320825,760
2020-11-14 23:16:06,41827.63,Belize,Normal,True,"Robinson, Cortez and Miller",jennifer22@example.net,001-440-394-1830x2007,MasterCard,342020702128450,605
2023-06-25 16:10:25,1453.85,Lao People's Democratic Republic,Normal,True,Dixon Ltd,chad09@example.com,+1-793-743-9045x17788,Visa,569776307559,663
2023-12-20 23:35:47,53424.88,Tonga,Suspicious,True,Grant PLC,jodycarter@example.net,9668062036,Visa,3561699167354137,828
2020-10-24 06:28:56,9212.17,India,Normal,True,Hickman-Weaver,ryansolis@example.com,+1-540-552-0204,MasterCard,345027043584264,701
2022-12-19 19:20:05,82071.58,Comoros,Normal,True,Marks-Ritter,wisetanya@example.net,+1-665-744-3861x1029,Visa,4274706210329796,606
2023-05-24 02:17:01,61306.52,Bulgaria,Suspicious,True,Brady-Sanchez,jasonshelton@example.net,(422)476-9573x1823,MasterCard,376848255448951,847
2022-04-11 21:22:42,57286.28,Eritrea,Normal,True,"Zimmerman, Johnson and Martin",kjones@example.org,258-976-0099,MasterCard,3504674448907102,686
2022-01-17 07:46:03,88034.6,Saint Barthelemy,Suspicious,True,"Harmon, Wiggins and Guzman",curtischoi@example.org,868-205-5558x657,BankTransfer,3597947378102631,682
2024-01-11 11:34:20,30644.46,Bangladesh,Suspicious,True,Anderson-Jones,ctravis@example.com,+1-660-743-2885x980,MasterCard,4957747657424,743
2020-05-28 00:33:16,41781.83,Malawi,Suspicious,True,"Padilla, Perez and Smith",allenfrank@example.net,392.914.3369x172,BankTransfer,3586931794037251,632
2021-02-15 09:21:44,84418.55,Pitcairn Islands,Suspicious,True,"Rivera, Barnett and Mora",maddenamanda@example.net,001-823-646-4442,Visa,4618356020371284,659
2022-03-05 14:43:45,69480.39,Kyrgyz Republic,Suspicious,True,Bradley-Edwards,jeanross@example.com,880.287.6468x495,MasterCard,2720900984001103,813
2020-11-17 12:42:36,33181.43,Mali,Suspicious,True,Perez Group,brianna17@example.com,277.306.6988x0996,BankTransfer,4554995653781412,676
2022-09-09 11:13:45,50227.79,Argentina,Suspicious,True,"Morris, Ali and Ramirez",kross@example.com,(317)223-7301,BankTransfer,630439262795,720
2020-06-16 17:00:48,63299.71,Norway,Normal,True,Rocha-Stevenson,acostadebra@example.com,001-706-983-1980,Visa,6553440992288288,824
2023-05-01 02:52:05,28885.81,Zimbabwe,Normal,True,"Schroeder, Mahoney and Leonard",johncalderon@example.net,(619)653-7221,Visa,3574414300331157,690
2021-10-31 23:09:08,21861.21,Sudan,Suspicious,True,Adkins-Hernandez,davidsanford@example.org,(348)737-1980,Visa,4450789430130000,726
2021-10-01 09:38:43,70107.41,Kiribati,Suspicious,True,Johnson PLC,shelby07@example.net,562-880-9472x002,Visa,4850213127115,804
2020-12-19 06:59:23,37039.71,Malawi,Normal,True,Kelley-Nash,wilkinsryan@example.net,9394042495,MasterCard,3550899811053423,800
2021-12-29 15:53:24,273.84,Brazil,Normal,False,Wilson-Ferguson,umoran@example.com,001-466-489-5192x0436,BankTransfer,4513991004707701,785
2023-04-01 11:09:05,68687.96,Czech Republic,Normal,True,"Morse, Lin and Harper",oconnorcorey@example.org,310.462.2817x2674,Visa,502096738765,829
2021-10-25 11:21:40,90022.64,Swaziland,Suspicious,True,Garcia-Zuniga,ibradley@example.com,694.435.5686,Visa,180018581826959,621
2023-03-25 19:39:42,244.28,United Kingdom,Normal,False,"Cole, Hayes and Erickson",laurie57@example.org,+1-351-679-3498x984,MasterCard,4392201224862062,756
2021-02-25 13:47:29,87651.64,Algeria,Normal,True,"Torres, Foster and Smith",amandasimon@example.org,802-579-5956x39502,BankTransfer,180049217340784,696
2022-04-14 15:05:12,46897.83,Vietnam,Normal,True,Contreras-Sullivan,qhamilton@example.net,(334)471-3324,Visa,213130003415864,796
2023-07-27 12:35:09,45944.67,Pitcairn Islands,Normal,True,"Sutton, Hill and Serrano",anthony84@example.org,790.787.2926,MasterCard,6574795459283881,848
2023-09-27 17:40:30,14079.04,Costa Rica,Suspicious,True,Payne and Sons,peterslindsey@example.com,926.367.5169,MasterCard,2501564873191048,604
2021-10-20 10:26:47,5026.18,Belize,Suspicious,True,"Baker, Hunter and Garcia",denise48@example.net,869-339-3718x7384,MasterCard,38085013706665,621
2023-03-05 12:18:38,56041.23,Afghanistan,Normal,True,Gonzalez-Smith,walkermatthew@example.org,001-675-947-4103x34646,Visa,676262784942,758
2021-02-10 19:35:11,23437.76,Netherlands,Normal,True,Welch-Santos,adam95@example.org,+1-618-255-4065x0442,Visa,180032579320156,799
2020-07-29 10:54:34,78174.38,Cuba,Suspicious,True,Collins-Anderson,simoncody@example.net,+1-842-750-2470x1264,MasterCard,341665080679655,759
2022-07-30 21:20:53,49899.46,Armenia,Suspicious,True,"Martinez, Stone and Montes",reedmatthew@example.org,581.459.0947,Visa,4790162399542772,652
2023-11-02 10:29:38,36345.67,Egypt,Suspicious,True,Pratt PLC,collinskarina@example.net,+1-255-625-3042x3223,MasterCard,373856822406892,637
2023-01-20 04:31:54,78497.53,British Virgin Islands,Suspicious,True,"Flores, Reyes and Frey",larrybest@example.org,+1-988-933-1598x5964,Visa,4029472798916193,755
2022-12-13 14:52:18,65671.79,United Arab Emirates,Suspicious,True,Spencer-Phillips,lrose@example.org,001-503-339-8648x9674,BankTransfer,4968006987001178,771
2020-12-26 17:54:36,94233.84,British Indian Ocean Territory (Chagos Archipelago),Normal,True,"Perez, Lee and Brown",samantha51@example.net,736.449.4606x999,Visa,347591326127479,836
2020-06-03 19:17:11,55959.69,British Virgin Islands,Normal,True,"Lopez, Richards and Murray",cynthia44@example.com,+1-526-781-2380x003,MasterCard,4274071186790518425,760
2021-11-17 07:30:20,36819.41,Sierra Leone,Suspicious,True,Williams-Davis,esmall@example.com,758.750.0660,Visa,2275075964885293,697
2021-08-16 03:26:56,22150.21,Indonesia,Normal,True,"Nguyen, Campbell and Romero",victor95@example.net,443.316.7927,Visa,6011408362149824,838
2022-07-26 04:22:31,68224.73,Tuvalu,Suspicious,True,"Russell, Riddle and Smith",olivia42@example.org,001-744-241-0045x180,BankTransfer,213164117145406,688
2021-11-29 10:06:12,58860.76,Azerbaijan,Suspicious,True,Robertson-Chung,ujackson@example.org,(588)327-9670x644,Visa,502042586003,812
2023-08-21 20:33:57,93439.3,Sweden,Suspicious,True,Ellis Inc,kimberly98@example.net,603-496-9422x0034,MasterCard,4696964483717963550,630
